GalaxyID,Morphology
354407,Spiral
354423,Spiral
354457,Irregular
354462,Spiral
354467,Spiral
354502,Irregular
354503,Elliptical
354504,Elliptical
354550,Elliptical
354564,Elliptical
354594,Elliptical
354617,Elliptical
354638,Spiral
354686,Spiral
354697,Elliptical
354720,Elliptical
354721,Spiral
354738,Elliptical
354741,Elliptical
354751,Spiral
354787,Irregular
354788,Elliptical
354798,Spiral
354808,Spiral
354829,Elliptical
354838,Elliptical
354844,Spiral
354845,Elliptical
354881,Elliptical
354889,Elliptical
354901,Spiral
354910,Spiral
354921,Elliptical
354924,Elliptical
354934,Elliptical
354941,Spiral
354964,Elliptical
354978,Elliptical
354982,Elliptical
355007,Elliptical
355043,Spiral
355051,Irregular
355063,Spiral
355104,Elliptical
355105,Elliptical
355116,Spiral
355143,Irregular
355145,Spiral
355155,Elliptical
355164,Spiral
355175,Elliptical
355198,Elliptical
355200,Elliptical
355222,Elliptical
355251,Spiral
355255,Irregular
355256,Spiral
355258,Spiral
355281,Spiral
355288,Elliptical
355317,Spiral
355333,Elliptical
355375,Spiral
355378,Spiral
355385,Elliptical
355406,Elliptical
355414,Elliptical
355423,Spiral
355493,Spiral
355503,Spiral
355539,Elliptical
355585,Spiral
355605,Spiral
355618,Spiral
355634,Spiral
355636,Elliptical
355644,Elliptical
355663,Spiral
355664,Irregular
355670,Spiral
355680,Spiral
355712,Elliptical
355730,Elliptical
355748,Elliptical
355771,Elliptical
355774,Spiral
355776,Spiral
355790,Spiral
355802,Elliptical
355811,Elliptical
355866,Spiral
355882,Elliptical
355912,Elliptical
355933,Spiral
355978,Elliptical
355998,Spiral
356008,Elliptical
356014,Elliptical
356062,Elliptical
356071,Elliptical
356076,Elliptical
356095,Spiral
356101,Elliptical
356103,Spiral
356111,Elliptical
356117,Elliptical
356148,Elliptical
356151,Spiral
356160,Elliptical
356163,Spiral
356187,Elliptical
356245,Elliptical
356254,Elliptical
356310,Elliptical
356332,Elliptical
356361,Spiral
356367,Spiral
356368,Elliptical
356389,Elliptical
356391,Elliptical
356402,Spiral
356403,Elliptical
356405,Elliptical
356470,Spiral
356491,Elliptical
356492,Spiral
356502,Elliptical
356521,Irregular
356529,Spiral
356533,Elliptical
356537,Elliptical
356584,Elliptical
356593,Irregular
356597,Spiral
356613,Spiral
356631,Spiral
356657,Spiral
356658,Spiral
356671,Elliptical
356682,Elliptical
356685,Elliptical
356696,Spiral
356704,Elliptical
356705,Elliptical
356728,Elliptical
356730,Elliptical
356741,Spiral
356760,Elliptical
356765,Elliptical
356772,Spiral
356804,Elliptical
356807,Elliptical
356819,Spiral
356874,Irregular
356876,Spiral
356886,Elliptical
356892,Elliptical
356893,Spiral
356907,Spiral
356963,Spiral
356973,Spiral
356991,Irregular
357025,Spiral
357027,Spiral
357063,Elliptical
357067,Spiral
357076,Elliptical
357080,Elliptical
357114,Spiral
357126,Spiral
357133,Elliptical
357151,Elliptical
357154,Elliptical
357165,Elliptical
357187,Spiral
357198,Elliptical
357220,Elliptical
357233,Elliptical
357240,Elliptical
357243,Elliptical
357264,Spiral
357277,Elliptical
357283,Elliptical
357354,Elliptical
357357,Spiral
357364,Spiral
357380,Elliptical
357399,Elliptical
357414,Elliptical
357435,Elliptical
357481,Irregular
357519,Elliptical
357523,Elliptical
357540,Elliptical
357549,Elliptical
357596,Spiral
357609,Spiral
357611,Elliptical
357622,Elliptical
357651,Elliptical
357685,Spiral
357701,Elliptical
357706,Spiral
357719,Spiral
357767,Irregular
357862,Elliptical
357876,Spiral
357881,Spiral
357888,Elliptical
357898,Spiral
357905,Elliptical
357930,Elliptical
357967,Spiral
358000,Spiral
358003,Spiral
358007,Spiral
358043,Elliptical
358049,Spiral
358050,Elliptical
358053,Spiral
358064,Elliptical
358083,Elliptical
358091,Spiral
358093,Elliptical
358101,Elliptical
358103,Elliptical
358109,Spiral
358125,Elliptical
358143,Spiral
358161,Irregular
358167,Spiral
358171,Spiral
358186,Elliptical
358219,Spiral
358237,Spiral
358239,Spiral
358269,Elliptical
358273,Spiral
358277,Elliptical
358291,Elliptical
358304,Spiral
358316,Elliptical
358338,Elliptical
358341,Elliptical
358343,Elliptical
358345,Elliptical
358347,Spiral
358363,Elliptical
358365,Elliptical
358393,Spiral
358426,Spiral
358445,Elliptical
358458,Elliptical
358460,Spiral
358465,Spiral
358468,Elliptical
358487,Elliptical
358505,Spiral
358511,Elliptical
358521,Elliptical
358534,Elliptical
358538,Elliptical
358583,Elliptical
358590,Spiral
358622,Spiral
358623,Elliptical
358651,Elliptical
358660,Spiral
358664,Elliptical
358679,Spiral
358735,Spiral
358764,Spiral
358827,Elliptical
358857,Elliptical
358859,Elliptical
358893,Spiral
358894,Spiral
358917,Elliptical
358942,Spiral
358965,Elliptical
358978,Irregular
358979,Elliptical
359018,Elliptical
359037,Spiral
359080,Elliptical
359092,Elliptical
359143,Elliptical
359182,Elliptical
359187,Spiral
359198,Elliptical
359214,Spiral
359218,Elliptical
359224,Elliptical
359251,Irregular
359255,Spiral
359259,Elliptical
359330,Spiral
359356,Elliptical
359364,Elliptical
359367,Spiral
359393,Spiral
359394,Spiral
359406,Elliptical
359411,Elliptical
359485,Elliptical
359492,Spiral
359498,Spiral
359501,Elliptical
359526,Elliptical
359536,Spiral
359557,Spiral
359566,Elliptical
359580,Elliptical
359600,Elliptical
359632,Elliptical
359644,Elliptical
359648,Elliptical
359661,Spiral
359666,Elliptical
359691,Spiral
359695,Elliptical
359724,Elliptical
359725,Spiral
359726,Spiral
359734,Spiral
359738,Elliptical
359746,Spiral
359755,Elliptical
359772,Elliptical
359785,Elliptical
359794,Elliptical
359796,Elliptical
359800,Elliptical
359804,Spiral
359818,Elliptical
359833,Elliptical
359843,Spiral
359854,Elliptical
359860,Spiral
359862,Spiral
359880,Elliptical
359883,Elliptical
359896,Spiral
359900,Spiral
359924,Elliptical
359937,Spiral
359954,Spiral
359955,Spiral
359957,Spiral
359968,Spiral
359990,Elliptical
359996,Elliptical
360007,Elliptical
360011,Spiral
360018,Spiral
360039,Irregular
360050,Elliptical
360052,Elliptical
360064,Elliptical
360065,Elliptical
360066,Elliptical
360076,Spiral
360094,Spiral
360114,Elliptical
360142,Spiral
360148,Spiral
360158,Spiral
360159,Spiral
360188,Elliptical
360196,Spiral
360201,Spiral
360211,Elliptical
360224,Spiral
360270,Spiral
360288,Elliptical
360291,Elliptical
360298,Spiral
360299,Spiral
360319,Spiral
360339,Elliptical
360354,Elliptical
360369,Spiral
360389,Elliptical
360395,Elliptical
360396,Elliptical
360444,Elliptical
360454,Spiral
360455,Elliptical
360460,Elliptical
360461,Spiral
360500,Irregular
360502,Elliptical
360506,Elliptical
360510,Elliptical
360530,Elliptical
360541,Elliptical
360547,Spiral
360554,Irregular
360574,Elliptical
360577,Spiral
360587,Spiral
360605,Elliptical
360615,Spiral
360658,Elliptical
360665,Spiral
360670,Spiral
360688,Spiral
360702,Irregular
360755,Elliptical
360772,Elliptical
360787,Spiral
360792,Elliptical
360814,Elliptical
360829,Spiral
360831,Spiral
360837,Spiral
360838,Elliptical
360842,Elliptical
360850,Spiral
360856,Elliptical
360869,Elliptical
360870,Elliptical
360889,Spiral
360901,Elliptical
360903,Spiral
360905,Spiral
360918,Elliptical
360924,Elliptical
360934,Spiral
360953,Elliptical
360973,Spiral
360986,Spiral
360993,Spiral
361062,Elliptical
361071,Spiral
361075,Spiral
361086,Spiral
361118,Elliptical
361129,Spiral
361163,Elliptical
361193,Elliptical
361194,Spiral
361216,Spiral
361231,Spiral
361240,Elliptical
361249,Elliptical
361264,Elliptical
361271,Elliptical
361277,Elliptical
361290,Elliptical
361302,Elliptical
361322,Elliptical
361339,Elliptical
361340,Elliptical
361347,Spiral
361352,Elliptical
361367,Elliptical
361381,Spiral
361394,Irregular
361400,Spiral
361403,Spiral
361408,Elliptical
361413,Elliptical
361442,Elliptical
361449,Elliptical
361483,Irregular
361501,Elliptical
361525,Elliptical
361533,Elliptical
361551,Spiral
361552,Elliptical
361572,Elliptical
361608,Elliptical
361612,Spiral
361618,Elliptical
361622,Elliptical
361626,Spiral
361633,Elliptical
361636,Spiral
361642,Spiral
361657,Irregular
361668,Spiral
361673,Spiral
361695,Elliptical
361697,Spiral
361727,Spiral
361728,Elliptical
361731,Elliptical
361749,Elliptical
361761,Spiral
361765,Spiral
361793,Spiral
361799,Elliptical
361802,Spiral
361823,Spiral
361826,Irregular
361828,Spiral
361833,Spiral
361849,Irregular
361859,Elliptical
361884,Spiral
361903,Spiral
361906,Spiral
361963,Elliptical
361978,Elliptical
361985,Spiral
362005,Spiral
362016,Spiral
362020,Spiral
362027,Elliptical
362042,Elliptical
362044,Elliptical
362049,Elliptical
362063,Spiral
362072,Elliptical
362096,Elliptical
362110,Irregular
362111,Elliptical
362128,Elliptical
362129,Elliptical
362136,Elliptical
362149,Elliptical
362153,Spiral
362158,Elliptical
362170,Elliptical
362175,Spiral
362202,Elliptical
362208,Elliptical
362231,Elliptical
362239,Elliptical
362240,Elliptical
362279,Spiral
362283,Spiral
362287,Irregular
362295,Elliptical
362304,Elliptical
362307,Elliptical
362317,Elliptical
362345,Spiral
362354,Spiral
362382,Spiral
362406,Elliptical
362407,Elliptical
362409,Elliptical
362433,Spiral
362444,Spiral
362447,Elliptical
362453,Elliptical
362455,Irregular
362496,Spiral
362502,Elliptical
362511,Spiral
362521,Spiral
362577,Elliptical
362585,Irregular
362638,Spiral
362642,Spiral
362653,Spiral
362664,Spiral
362665,Elliptical
362668,Elliptical
362681,Spiral
362699,Spiral
362706,Elliptical
362724,Spiral
362750,Spiral
362755,Elliptical
362782,Elliptical
362793,Elliptical
362818,Spiral
362831,Spiral
362834,Elliptical
362850,Spiral
362874,Elliptical
362875,Elliptical
362891,Spiral
362929,Spiral
362948,Elliptical
362952,Spiral
362982,Elliptical
362992,Spiral
363002,Elliptical
363009,Elliptical
363041,Spiral
363099,Elliptical
363102,Spiral
363107,Spiral
363129,Spiral
363132,Spiral
363155,Elliptical
363166,Elliptical
363175,Spiral
363177,Irregular
363188,Spiral
363189,Elliptical
363199,Spiral
363206,Irregular
363225,Elliptical
363242,Elliptical
363246,Elliptical
363254,Spiral
363277,Elliptical
363293,Elliptical
363302,Spiral
363308,Spiral
363320,Spiral
363353,Elliptical
363355,Spiral
363369,Spiral
363395,Elliptical
363411,Elliptical
363426,Elliptical
363433,Elliptical
363449,Spiral
363473,Spiral
363479,Elliptical
363487,Elliptical
363491,Elliptical
363518,Elliptical
363521,Spiral
363522,Spiral
363525,Elliptical
363558,Elliptical
363561,Spiral
363567,Elliptical
363589,Irregular
363596,Spiral
363601,Spiral
363603,Elliptical
363617,Elliptical
363651,Elliptical
363678,Elliptical
363687,Elliptical
363688,Elliptical
363692,Spiral
363720,Elliptical
363732,Elliptical
363736,Spiral
363747,Elliptical
363751,Spiral
363761,Elliptical
363770,Spiral
363795,Elliptical
363814,Elliptical
363840,Spiral
363856,Spiral
363875,Elliptical
363891,Elliptical
363906,Elliptical
363911,Elliptical
363929,Elliptical
363937,Spiral
363946,Spiral
363947,Irregular
363950,Spiral
364003,Spiral
364019,Elliptical
364023,Irregular
364028,Spiral
364033,Elliptical
364046,Elliptical
364052,Elliptical
364064,Spiral
364082,Elliptical
364097,Elliptical
364109,Elliptical
364126,Elliptical
364155,Elliptical
364199,Elliptical
364200,Elliptical
364209,Elliptical
364212,Spiral
364247,Elliptical
364260,Spiral
364276,Spiral
364289,Elliptical
364327,Irregular
364328,Spiral
364352,Elliptical
364360,Elliptical
364362,Elliptical
364365,Elliptical
364377,Spiral
364386,Elliptical
364415,Elliptical
364448,Spiral
364450,Elliptical
364451,Elliptical
364457,Spiral
364460,Spiral
364461,Elliptical
364467,Irregular
364487,Elliptical
364495,Spiral
364512,Elliptical
364518,Irregular
364529,Elliptical
364539,Elliptical
364543,Spiral
364579,Elliptical
364614,Elliptical
364636,Elliptical
364646,Spiral
364732,Elliptical
364743,Spiral
364747,Elliptical
364753,Spiral
364755,Spiral
364758,Spiral
364766,Spiral
364805,Elliptical
364809,Elliptical
364813,Elliptical
364818,Elliptical
364853,Spiral
364855,Spiral
364874,Elliptical
364911,Spiral
364929,Elliptical
364944,Elliptical
364952,Spiral
364957,Elliptical
364964,Spiral
365000,Elliptical
365006,Spiral
365010,Elliptical
365031,Spiral
365037,Spiral
365038,Elliptical
365057,Elliptical
365067,Elliptical
365082,Elliptical
365099,Elliptical
365114,Spiral
365117,Elliptical
365118,Spiral
365177,Elliptical
365219,Spiral
365234,Elliptical
365241,Spiral
365279,Spiral
365304,Elliptical
365305,Elliptical
365316,Spiral
365348,Elliptical
365369,Elliptical
365373,Spiral
365376,Elliptical
365377,Elliptical
365393,Elliptical
365396,Spiral
365412,Elliptical
365424,Elliptical
365431,Spiral
365449,Elliptical
365471,Elliptical
365482,Spiral
365494,Elliptical
365499,Elliptical
365500,Spiral
365502,Spiral
365509,Spiral
365511,Spiral
365520,Spiral
365521,Irregular
365529,Spiral
365530,Spiral
365571,Spiral
365595,Spiral
365617,Elliptical
365621,Elliptical
365625,Spiral
365632,Elliptical
365646,Elliptical
365731,Elliptical
365743,Elliptical
365755,Elliptical
365782,Elliptical
365817,Elliptical
365860,Elliptical
365870,Elliptical
365880,Spiral
365888,Elliptical
365890,Spiral
365910,Spiral
365927,Spiral
365968,Elliptical
365977,Elliptical
365978,Irregular
365993,Spiral
366003,Elliptical
366009,Elliptical
366019,Elliptical
366028,Elliptical
366036,Elliptical
366045,Spiral
366050,Spiral
366064,Spiral
366067,Spiral
366068,Elliptical
366088,Spiral
366094,Elliptical
366106,Spiral
366136,Elliptical
366148,Elliptical
366167,Elliptical
366169,Spiral
366186,Elliptical
366187,Elliptical
366202,Elliptical
366213,Spiral
366217,Elliptical
366223,Elliptical
366250,Elliptical
366267,Elliptical
366273,Spiral
366282,Elliptical
366285,Elliptical
366296,Elliptical
366310,Elliptical
366348,Elliptical
366349,Elliptical
366350,Elliptical
366352,Elliptical
366366,Spiral
366378,Elliptical
366400,Elliptical
366404,Spiral
366413,Elliptical
366418,Spiral
366437,Elliptical
366439,Elliptical
366442,Elliptical
366456,Elliptical
366458,Spiral
366466,Elliptical
366494,Spiral
366510,Spiral
366518,Spiral
366537,Spiral
366538,Elliptical
366583,Elliptical
366625,Elliptical
366663,Elliptical
366668,Irregular
366694,Spiral
366712,Spiral
366723,Elliptical
366726,Elliptical
366729,Elliptical
366749,Elliptical
366766,Spiral
366773,Elliptical
366784,Spiral
366807,Elliptical
366817,Elliptical
366831,Spiral
366846,Elliptical
366847,Elliptical
366856,Spiral
366864,Irregular
366876,Spiral
366883,Irregular
366921,Spiral
366929,Irregular
366932,Elliptical
366933,Elliptical
367018,Elliptical
367022,Spiral
367032,Elliptical
367044,Elliptical
367055,Elliptical
367060,Elliptical
367074,Spiral
367083,Elliptical
367092,Elliptical
367096,Elliptical
367101,Elliptical
367120,Spiral
367125,Elliptical
367142,Spiral
367144,Elliptical
367165,Spiral
367174,Elliptical
367184,Elliptical
367187,Elliptical
367212,Spiral
367215,Elliptical
367234,Spiral
367253,Spiral
367261,Spiral
367270,Spiral
367284,Spiral
367291,Elliptical
367297,Spiral
367299,Elliptical
367313,Elliptical
367337,Spiral
367346,Elliptical
367369,Elliptical
367405,Spiral
367410,Spiral
367433,Elliptical
367441,Elliptical
367445,Irregular
367466,Elliptical
367483,Elliptical
367487,Elliptical
367502,Elliptical
367520,Elliptical
367521,Elliptical
367523,Spiral
367538,Spiral
367576,Spiral
367583,Spiral
367611,Elliptical
367613,Spiral
367615,Spiral
367650,Spiral
367655,Spiral
367682,Spiral
367683,Elliptical
367689,Spiral
367712,Elliptical
367714,Spiral
367727,Spiral
367732,Spiral
367739,Spiral
367762,Elliptical
367770,Spiral
367785,Spiral
367786,Elliptical
367803,Spiral
367853,Spiral
367854,Elliptical
367855,Elliptical
367873,Elliptical
367886,Elliptical
367921,Elliptical
367942,Elliptical
367943,Elliptical
367950,Spiral
367956,Elliptical
367989,Spiral
367998,Elliptical
368053,Elliptical
368063,Irregular
368082,Elliptical
368093,Elliptical
368119,Elliptical
368136,Elliptical
368137,Elliptical
368165,Spiral
368176,Spiral
368181,Spiral
368183,Elliptical
368188,Irregular
368229,Elliptical
368250,Spiral
368256,Elliptical
368259,Elliptical
368262,Spiral
368266,Elliptical
368270,Elliptical
368271,Elliptical
368272,Irregular
368276,Spiral
368327,Spiral
368397,Elliptical
368415,Elliptical
368432,Elliptical
368437,Elliptical
368439,Spiral
368453,Elliptical
368463,Irregular
368483,Elliptical
368500,Spiral
368512,Elliptical
368516,Elliptical
368533,Elliptical
368576,Elliptical
368626,Spiral
368630,Elliptical
368656,Spiral
368719,Spiral
368720,Elliptical
368722,Elliptical
368740,Elliptical
368742,Spiral
368743,Spiral
368752,Elliptical
368759,Spiral
368762,Elliptical
368766,Spiral
368796,Elliptical
368801,Elliptical
368809,Elliptical
368831,Spiral
368840,Elliptical
368864,Elliptical
368886,Elliptical
368907,Spiral
368931,Spiral
368961,Elliptical
368993,Elliptical
369001,Elliptical
369004,Spiral
369014,Elliptical
369038,Elliptical
369039,Elliptical
369059,Elliptical
369065,Spiral
369070,Elliptical
369089,Spiral
369108,Elliptical
369135,Elliptical
369139,Spiral
369148,Spiral
369149,Spiral
369151,Elliptical
369164,Spiral
369179,Elliptical
369181,Elliptical
369203,Irregular
369245,Elliptical
369257,Irregular
369261,Elliptical
369272,Spiral
369277,Elliptical
369308,Elliptical
369313,Elliptical
369314,Spiral
369342,Irregular
369350,Spiral
369384,Irregular
369392,Elliptical
369424,Spiral
369456,Elliptical
369461,Spiral
369462,Spiral
369464,Spiral
369483,Spiral
369485,Elliptical
369500,Spiral
369513,Elliptical
369541,Spiral
369543,Spiral
369583,Elliptical
369593,Elliptical
369623,Spiral
369652,Elliptical
369684,Spiral
369685,Spiral
369693,Elliptical
369704,Elliptical
369718,Spiral
369726,Spiral
369755,Elliptical
369782,Elliptical
369789,Irregular
369877,Elliptical
369878,Elliptical
369886,Spiral
369920,Elliptical
369935,Spiral
369960,Elliptical
369973,Elliptical
369974,Irregular
369981,Elliptical
369992,Spiral
370011,Elliptical
370030,Elliptical
370036,Elliptical
370039,Elliptical
370049,Elliptical
370064,Spiral
370131,Spiral
370147,Spiral
370155,Spiral
370157,Irregular
370191,Elliptical
370193,Irregular
370205,Spiral
370232,Elliptical
370243,Elliptical
370272,Elliptical
370283,Elliptical
370286,Elliptical
370299,Elliptical
370316,Spiral
370341,Elliptical
370358,Elliptical
370396,Spiral
370405,Spiral
370422,Elliptical
370426,Elliptical
370432,Spiral
370446,Elliptical
370447,Elliptical
370448,Elliptical
370451,Elliptical
370477,Elliptical
370530,Elliptical
370534,Elliptical
370551,Elliptical
370560,Elliptical
370561,Spiral
370566,Irregular
370586,Elliptical
370588,Spiral
370591,Elliptical
370599,Spiral
370617,Spiral
370626,Elliptical
370637,Elliptical
370642,Spiral
370645,Spiral
370670,Elliptical
